Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-10/06/2017
Datum: 10/06/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B24F0043,001,24FP0043,99880,497070,405,,437,-2195,-2295,1968/02/20,2005/04/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B24F0043,001,1999/11/15 00:00:00,307,
B24F0043,001,1999/11/29 00:00:00,273,
B24F0043,001,1999/12/14 00:00:00,333,
B24F0043,001,1999/12/28 00:00:00,313,
B24F0043,001,2000/01/10 00:00:00,311,
B24F0043,001,2000/01/27 00:00:00,344,
B24F0043,001,2000/02/14 00:00:00,273,
B24F0043,001,2000/03/14 00:00:00,336,
B24F0043,001,2000/03/27 00:00:00,317,
B24F0043,001,2000/03/28 00:00:00,297,
B24F0043,001,2000/04/14 00:00:00,304,
B24F0043,001,2000/05/01 00:00:00,352,
B24F0043,001,2000/05/15 00:00:00,314,
B24F0043,001,2000/06/08 00:00:00,351,
B24F0043,001,2000/06/13 00:00:00,348,
B24F0043,001,2000/06/26 00:00:00,357,
B24F0043,001,2000/07/10 00:00:00,313,
B24F0043,001,2000/07/27 00:00:00,356,
B24F0043,001,2000/08/14 00:00:00,322,
B24F0043,001,2000/09/04 00:00:00,304,
B24F0043,001,2000/09/28 00:00:00,354,
B24F0043,001,2000/10/16 00:00:00,320,
B24F0043,001,2000/10/30 00:00:00,321,
B24F0043,001,2000/11/14 00:00:00,303,
B24F0043,001,2000/11/27 00:00:00,334,
B24F0043,001,2000/12/11 00:00:00,285,
B24F0043,001,2000/12/28 00:00:00,269,
B24F0043,001,2001/01/16 00:00:00,303,
B24F0043,001,2001/01/28 00:00:00,323,
B24F0043,001,2001/02/12 00:00:00,306,
B24F0043,001,2001/02/27 00:00:00,321,
B24F0043,001,2001/03/13 00:00:00,286,
B24F0043,001,2001/03/28 00:00:00,330,
B24F0043,001,2001/04/12 00:00:00,291,
B24F0043,001,2001/04/23 00:00:00,327,
B24F0043,001,2001/05/08 00:00:00,316,
B24F0043,001,2001/06/04 00:00:00,339,
B24F0043,001,2001/06/25 00:00:00,306,
B24F0043,001,2001/08/28 00:00:00,309,
B24F0043,001,2001/12/11 00:00:00,322,
B24F0043,001,2001/12/28 00:00:00,245,
B24F0043,001,2002/01/15 00:00:00,316,
B24F0043,001,2002/01/28 00:00:00,323,
B24F0043,001,2002/02/12 00:00:00,303,
B24F0043,001,2002/02/28 00:00:00,289,
B24F0043,001,2002/03/12 00:00:00,278,
B24F0043,001,2002/03/25 00:00:00,340,
B24F0043,001,2002/04/15 00:00:00,302,
B24F0043,001,2002/04/29 00:00:00,297,
B24F0043,001,2002/05/13 00:00:00,311,
B24F0043,001,2002/05/28 00:00:00,318,
B24F0043,001,2002/06/10 00:00:00,301,
B24F0043,001,2002/07/08 00:00:00,302,
B24F0043,001,2002/07/22 00:00:00,298,
B24F0043,001,2002/08/12 00:00:00,298,
B24F0043,001,2002/08/28 00:00:00,315,
B24F0043,001,2002/09/09 00:00:00,295,
B24F0043,001,2002/09/23 00:00:00,305,
B24F0043,001,2002/10/28 00:00:00,286,
B24F0043,001,2002/11/11 00:00:00,277,
B24F0043,001,2002/11/25 00:00:00,298,
B24F0043,001,2002/12/09 00:00:00,323,
B24F0043,001,2003/01/12 00:00:00,286,
B24F0043,001,2003/01/20 00:00:00,287,
B24F0043,001,2003/01/27 00:00:00,268,
B24F0043,001,2003/02/10 00:00:00,306,
B24F0043,001,2003/02/25 00:00:00,301,
B24F0043,001,2003/03/10 00:00:00,291,
B24F0043,001,2003/03/25 00:00:00,288,
B24F0043,001,2003/04/14 00:00:00,289,
B24F0043,001,2003/05/26 00:00:00,345,
B24F0043,001,2003/06/10 00:00:00,338,
B24F0043,001,2003/06/23 00:00:00,308,
B24F0043,001,2003/07/09 00:00:00,330,
B24F0043,001,2003/07/28 00:00:00,328,
B24F0043,001,2003/08/11 00:00:00,326,
B24F0043,001,2003/08/25 00:00:00,320,
B24F0043,001,2003/09/08 00:00:00,316,
B24F0043,001,2003/09/22 00:00:00,327,
B24F0043,001,2003/10/07 00:00:00,267,
B24F0043,001,2003/10/09 00:00:00,267,
B24F0043,001,2003/10/20 00:00:00,314,
B24F0043,001,2003/11/03 00:00:00,340,
B24F0043,001,2003/11/19 00:00:00,326,
B24F0043,001,2003/12/01 00:00:00,306,
B24F0043,001,2003/12/15 00:00:00,268,
B24F0043,001,2004/01/12 00:00:00,286,
B24F0043,001,2004/01/27 00:00:00,285,
B24F0043,001,2004/02/09 00:00:00,305,
B24F0043,001,2004/04/14 00:00:00,350,
B24F0043,001,2004/06/08 00:00:00,294,
B24F0043,001,2004/06/28 00:00:00,289,
B24F0043,001,2004/07/14 00:00:00,309,
B24F0043,001,2004/08/02 00:00:00,316,
B24F0043,001,2004/08/23 00:00:00,288,
B24F0043,001,2004/09/06 00:00:00,305,
B24F0043,001,2004/09/20 00:00:00,248,
B24F0043,001,2004/10/12 00:00:00,323,
B24F0043,001,2004/10/28 00:00:00,323,
B24F0043,001,2004/11/15 00:00:00,293,
B24F0043,001,2004/12/27 00:00:00,300,
B24F0043,001,2005/01/11 00:00:00,308,
B24F0043,001,2005/01/31 00:00:00,314,
B24F0043,001,2005/02/16 00:00:00,316,
B24F0043,001,2005/02/28 14:30:00,354,
B24F0043,001,2005/03/14 00:00:00,301,
B24F0043,001,2005/03/29 09:30:00,301,
