Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-10/06/2017
Datum: 10/06/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B24F0030,001,24FP0030,99597,488142,925,,937,-3725,-3825,1960/07/11,2000/08/17
B24F0030,001,24FP0030,99597,488142,925,,932,-3725,-3825,2000/08/17,2005/04/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B24F0030,001,1998/05/14 00:00:00,856,
B24F0030,001,1998/05/25 00:00:00,858,
B24F0030,001,1998/06/15 00:00:00,855,
B24F0030,001,1998/06/30 00:00:00,855,
B24F0030,001,1998/07/13 00:00:00,858,
B24F0030,001,1998/07/28 00:00:00,852,
B24F0030,001,1998/08/13 00:00:00,851,
B24F0030,001,1998/08/28 00:00:00,850,
B24F0030,001,1998/09/14 00:00:00,848,
B24F0030,001,1998/09/28 00:00:00,848,
B24F0030,001,1998/10/14 00:00:00,847,
B24F0030,001,1998/11/14 00:00:00,848,
B24F0030,001,1998/11/23 00:00:00,844,
B24F0030,001,1998/12/14 00:00:00,839,
B24F0030,001,1999/01/11 00:00:00,834,
B24F0030,001,1999/01/25 00:00:00,833,
B24F0030,001,1999/02/15 00:00:00,829,
B24F0030,001,1999/03/01 00:00:00,828,
B24F0030,001,1999/03/15 00:00:00,825,
B24F0030,001,1999/03/29 00:00:00,822,
B24F0030,001,1999/04/12 00:00:00,821,
B24F0030,001,1999/04/26 00:00:00,1319,
B24F0030,001,1999/05/10 00:00:00,819,
B24F0030,001,1999/05/31 00:00:00,817,
B24F0030,001,1999/06/16 00:00:00,818,
B24F0030,001,1999/06/28 00:00:00,818,
B24F0030,001,1999/07/14 00:00:00,816,
B24F0030,001,1999/07/28 00:00:00,818,
B24F0030,001,1999/08/16 00:00:00,822,
B24F0030,001,1999/08/28 00:00:00,820,
B24F0030,001,1999/09/14 00:00:00,822,
B24F0030,001,1999/09/28 00:00:00,831,
B24F0030,001,1999/10/14 00:00:00,834,
B24F0030,001,1999/10/25 00:00:00,834,
B24F0030,001,1999/11/15 00:00:00,811,
B24F0030,001,1999/11/29 00:00:00,823,
B24F0030,001,1999/12/28 00:00:00,820,
B24F0030,001,2000/01/10 00:00:00,818,
B24F0030,001,2000/01/27 00:00:00,816,
B24F0030,001,2000/02/09 00:00:00,816,
B24F0030,001,2000/02/14 00:00:00,819,
B24F0030,001,2000/02/15 00:00:00,819,
B24F0030,001,2000/02/24 00:00:00,814,
B24F0030,001,2000/02/28 00:00:00,815,
B24F0030,001,2000/03/01 00:00:00,815,
B24F0030,001,2000/03/07 00:00:00,814,
B24F0030,001,2000/03/14 00:00:00,812,
B24F0030,001,2000/03/21 00:00:00,811,
B24F0030,001,2000/03/27 00:00:00,812,
B24F0030,001,2000/04/10 00:00:00,814,
B24F0030,001,2000/04/14 00:00:00,814,
B24F0030,001,2000/04/18 00:00:00,814,
B24F0030,001,2000/04/25 00:00:00,817,
B24F0030,001,2000/05/01 00:00:00,820,
B24F0030,001,2000/05/15 00:00:00,813,
B24F0030,001,2000/06/08 00:00:00,805,
B24F0030,001,2000/06/13 00:00:00,814,
B24F0030,001,2000/06/26 00:00:00,819,
B24F0030,001,2000/07/10 00:00:00,822,
B24F0030,001,2000/07/27 00:00:00,809,
B24F0030,001,2000/08/14 00:00:00,816,
B24F0030,001,2000/09/04 00:00:00,845,
B24F0030,001,2000/09/28 00:00:00,828,
B24F0030,001,2000/10/16 00:00:00,837,
B24F0030,001,2000/10/30 00:00:00,838,
B24F0030,001,2000/11/14 00:00:00,833,
B24F0030,001,2000/11/27 00:00:00,832,
B24F0030,001,2000/12/11 00:00:00,830,
B24F0030,001,2000/12/28 00:00:00,828,
B24F0030,001,2001/01/16 00:00:00,821,
B24F0030,001,2001/01/28 00:00:00,833,
B24F0030,001,2001/02/12 00:00:00,824,
B24F0030,001,2001/02/27 00:00:00,823,
B24F0030,001,2001/03/13 00:00:00,823,
B24F0030,001,2001/05/08 00:00:00,821,
B24F0030,001,2001/06/04 00:00:00,819,
B24F0030,001,2001/06/25 00:00:00,820,
B24F0030,001,2001/07/09 00:00:00,820,
B24F0030,001,2001/07/23 00:00:00,819,
B24F0030,001,2001/08/14 00:00:00,822,
B24F0030,001,2001/08/28 00:00:00,826,
B24F0030,001,2001/09/24 00:00:00,821,
B24F0030,001,2001/10/17 00:00:00,821,
B24F0030,001,2001/12/11 00:00:00,821,
B24F0030,001,2001/12/28 00:00:00,821,
B24F0030,001,2002/01/15 00:00:00,821,
B24F0030,001,2002/01/28 00:00:00,821,
B24F0030,001,2002/02/12 00:00:00,824,
B24F0030,001,2002/02/28 00:00:00,818,
B24F0030,001,2002/03/12 00:00:00,817,
B24F0030,001,2002/03/25 00:00:00,827,
B24F0030,001,2002/04/15 00:00:00,817,
B24F0030,001,2002/04/29 00:00:00,820,
B24F0030,001,2002/05/13 00:00:00,817,
B24F0030,001,2002/05/28 00:00:00,817,
B24F0030,001,2002/06/10 00:00:00,815,
B24F0030,001,2002/07/08 00:00:00,812,
B24F0030,001,2002/07/22 00:00:00,813,
B24F0030,001,2002/08/12 00:00:00,813,
B24F0030,001,2002/08/28 00:00:00,813,
B24F0030,001,2002/09/09 00:00:00,813,
B24F0030,001,2002/09/23 00:00:00,813,
B24F0030,001,2002/10/28 00:00:00,814,
B24F0030,001,2002/11/11 00:00:00,812,
B24F0030,001,2002/11/25 00:00:00,810,
B24F0030,001,2002/12/09 00:00:00,810,
B24F0030,001,2003/01/20 00:00:00,807,
B24F0030,001,2003/01/27 00:00:00,809,
B24F0030,001,2003/02/10 00:00:00,805,
B24F0030,001,2003/02/25 00:00:00,807,
B24F0030,001,2003/03/10 00:00:00,803,
B24F0030,001,2003/03/25 00:00:00,806,
B24F0030,001,2003/04/14 00:00:00,806,
B24F0030,001,2003/05/26 00:00:00,803,
B24F0030,001,2003/06/10 00:00:00,801,
B24F0030,001,2003/06/23 00:00:00,803,
B24F0030,001,2003/07/09 00:00:00,803,
B24F0030,001,2003/07/28 00:00:00,802,
B24F0030,001,2003/08/11 00:00:00,803,
B24F0030,001,2003/08/25 00:00:00,807,
B24F0030,001,2003/09/08 00:00:00,807,
B24F0030,001,2003/09/22 00:00:00,809,
B24F0030,001,2003/10/07 00:00:00,809,
B24F0030,001,2003/10/09 00:00:00,809,
B24F0030,001,2003/10/20 00:00:00,812,
B24F0030,001,2003/11/03 00:00:00,810,
B24F0030,001,2003/11/19 00:00:00,809,
B24F0030,001,2003/12/01 00:00:00,808,
B24F0030,001,2003/12/15 00:00:00,811,
B24F0030,001,2004/01/12 00:00:00,811,
B24F0030,001,2004/01/27 00:00:00,811,
B24F0030,001,2004/02/09 00:00:00,809,
B24F0030,001,2004/04/14 00:00:00,808,
B24F0030,001,2004/06/08 00:00:00,807,
B24F0030,001,2004/06/28 00:00:00,807,
B24F0030,001,2004/07/14 00:00:00,807,
B24F0030,001,2004/08/02 00:00:00,808,
B24F0030,001,2004/08/23 00:00:00,811,
B24F0030,001,2004/09/06 00:00:00,808,
B24F0030,001,2004/09/20 00:00:00,808,
B24F0030,001,2004/10/12 00:00:00,808,
B24F0030,001,2004/10/28 00:00:00,808,
B24F0030,001,2004/11/15 00:00:00,808,
B24F0030,001,2004/12/27 00:00:00,808,
B24F0030,001,2005/01/12 00:00:00,805,
B24F0030,001,2005/02/02 00:00:00,805,
B24F0030,001,2005/02/17 00:00:00,806,
B24F0030,001,2005/02/28 00:00:00,806,
B24F0030,001,2005/03/16 00:00:00,807,
B24F0030,001,2005/03/30 00:00:00,807,
